,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,continent,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
487,488,28.0,3.0,"cairo, egypt",arabic86,arabic,male,1964,egypt,False,africa/asia,0.35494894,0.10390056,2493.7577297765365,2087045.59350402,2076.87523234074,338170.8405861455,4506.968644981638,5565997.837724925,0.1477451366754434,0.017653903894849,-0.0002955739,0.0065677287,[112.34714674],-231.76868,16555.86,70.1107,4502.51,-15.791667,747.2125,24.069496,780.8369,-0.39339778,599.58777,-7.9408274,292.51974,-10.782878,196.75056,-10.429337,180.93535,-20.18573,240.83604,-2.0055346,184.25845,-13.146738,191.96967,-10.316799,147.47017,-2.7353303,111.63371,-2.3214693,120.60156,-7.1012754,99.24506,2.3140569,90.102844,-11.023416,74.519,-3.6329293,65.03631,-7.533913,61.103294,-1.0778437,48.66582
488,489,48.0,47.0,"san luis de la reina, el salvador",spanish10,spanish,male,324,el salvador,False,North America,0.43555504,0.08951548,1466.468556696168,848911.9882201367,1998.4260494170867,292688.38711210765,2917.9749455686474,4048788.822788016,0.0546881403688524,0.0028143382459198,-4.510341e-07,0.0015775152,[112.34714674],-297.03265,5998.3154,124.02122,1902.0353,19.73637,495.45706,40.703346,560.7774,25.577751,333.28787,8.553485,224.97496,7.60641,108.86081,9.405664,117.132744,-10.984708,153.9916,-4.155911,154.85712,-6.1329317,105.830475,1.1546679,68.099846,-2.8889172,66.9189,1.8016425,80.17752,-3.0157635,52.766808,5.2591248,55.75164,-9.33955,63.99881,0.034193236,38.646038,-0.77585727,37.99316,-2.9334772,32.98437
489,490,39.0,19.0,"la union, el salvador",spanish101,spanish,female,1574,el salvador,False,North America,0.3316056,0.105451986,1928.276043753781,1015437.9796419188,1758.198474096838,286995.8771130204,3572.877687901929,2760944.487063969,0.1076627185490353,0.0080462088813505,5.070958e-07,0.0023824433,[129.19921875],-289.15088,8220.629,108.94575,1859.1094,-23.547842,1430.0508,35.714245,1207.0378,-3.5870447,534.82733,-7.344398,411.0033,0.34448603,255.60402,-2.4513814,168.4477,-10.654115,241.08908,3.9675717,147.12997,-6.4068093,97.302414,-7.913088,112.84847,-1.2779758,94.48481,2.15287,74.50273,-1.1570531,78.00613,-3.0232058,71.63477,-6.321035,74.64669,0.76919335,60.798126,-5.0704446,74.89117,-5.0379634,66.865166
490,491,46.0,15.0,"san miguel, el salvador",spanish103,spanish,male,1584,el salvador,False,North America,0.34315827,0.10756362,1570.3033112598423,802038.9673320408,1646.94361448106,253599.24685329743,2922.199046518821,2494470.6054257327,0.0783587423140372,0.0044729241932949,7.391839e-07,0.003194869,[129.19921875],-301.85275,5176.253,125.16894,2066.096,-11.507707,648.0351,33.575146,894.2417,12.315274,401.31787,-10.652873,564.0775,-9.664375,295.48428,5.8156376,171.55058,-4.440456,151.80293,-3.6896586,130.79697,-3.7838838,139.46669,2.8174858,99.897255,-6.349167,95.809204,-7.1544585,146.09541,2.1215012,68.25667,-6.073614,65.58001,-2.0918765,67.2834,0.87154907,48.418877,-4.803088,49.432606,0.37034002,59.570904
491,492,28.0,20.0,"san miguel, el salvador",spanish104,spanish,female,1600,el salvador,False,North America,0.46581784,0.12274885,1344.8481559606685,857838.1410231804,1617.7415215518636,247585.15290870197,2561.996482236542,2968792.812650833,0.0581754777926225,0.0050848007165984,-2.0937801e-05,0.0015250632,[135.99917763],-380.11093,16481.766,77.68221,3998.2642,-0.9866897,1308.6646,34.351368,677.4442,13.197115,235.323,-0.83075756,636.36053,4.495273,284.82712,7.1708903,135.51364,4.1071696,143.93097,13.037916,150.34717,-1.1669949,155.44022,-1.0374686,138.9522,4.3602304,65.77596,2.5901554,74.84203,7.9076605,55.28761,0.4891279,82.91168,5.585885,33.57218,5.044952,36.733353,0.4564606,59.26073,3.0132058,30.872538
492,493,36.0,14.0,"san salvador, el salvador",spanish107,spanish,male,1622,el salvador,False,North America,0.41835728,0.09051854,2475.066103050994,2876827.8647742714,2137.789534563114,396896.04399990186,4459.114276238208,6934789.993493591,0.1566362817975067,0.023232803068808,3.085148e-07,0.0002604404,[103.359375],-352.30353,5359.107,93.11824,4245.4165,6.7411294,823.00995,15.226956,558.1651,9.574017,458.33408,-1.3937273,352.50745,-20.907547,228.8828,-15.782207,201.72961,-11.102921,112.71949,-7.13345,88.53744,-19.183605,110.816925,-9.979675,82.29786,-15.467053,76.99493,-3.0301514,75.80113,-5.9845276,73.86249,-7.2485356,66.05289,-7.0527964,52.317226,-4.4778304,40.657703,-9.239917,54.53333,-2.6232982,55.755856
493,494,34.0,21.0,"pasaquina, el salvador",spanish121,spanish,male,1826,el salvador,False,North America,0.45874137,0.10521479,1508.1132101863138,1012321.6426511782,1599.7392865816332,390054.87712231575,3053.1267485452104,2969619.296028914,0.0800171444857878,0.0080034466178502,8.335754e-07,0.0015706394,[117.45383523],-372.66647,13282.763,92.66007,5187.378,13.5997305,876.89087,20.542583,585.11884,5.399374,447.1387,6.694189,361.26236,1.2363404,209.59421,1.0907657,124.70291,-6.7370653,162.7955,-7.8477473,167.14716,-2.0520327,100.16231,0.068913266,63.63954,-3.5474157,70.88374,-4.4136677,89.34073,2.4048083,54.60243,0.6763089,43.085392,0.11200615,38.310703,1.3463207,34.885456,3.0463033,32.1695,-1.849778,37.639206
494,495,34.0,19.0,"san salvador, el salvador",spanish127,spanish,male,1860,el salvador,False,North America,0.42091626,0.09317499,2445.037187702714,2260312.7930695154,2045.9832660390389,389017.1561043713,4459.713914440525,5870565.78778659,0.1568935861895161,0.0193173608770975,-1.5876858e-05,0.0009775229,[143.5546875],-311.23688,17411.992,84.660385,4454.952,-12.671711,1138.8154,4.8677974,752.49005,-4.6675496,691.2091,-1.9262122,574.7969,-14.730602,264.50412,-5.5648704,232.705,-16.769505,213.8235,-8.269574,122.52536,-17.734533,188.94666,-10.988426,93.02048,-10.93361,91.58678,-10.397801,119.60032,-10.015029,75.88779,0.45806864,82.254,-11.962553,77.62037,-2.174752,64.1587,-5.2201657,49.212715,-5.171229,48.631733
495,496,41.0,13.0,"la union, el salvador",spanish134,spanish,female,1921,el salvador,False,North America,0.36992463,0.11374673,1918.5111775804392,1614712.638037481,1824.3482110610607,506908.7043657691,3557.721479107236,5477794.867958513,0.1197839000907676,0.0112536578918443,-3.83514e-06,0.0035726118,[143.5546875],-317.84235,7323.1216,113.91596,2745.3315,-6.4642725,1051.6208,12.247723,749.5426,-12.256772,394.1028,-17.337214,363.54727,-23.297815,353.61472,-4.29929,136.03061,-12.7607155,187.7191,-1.5883849,127.42239,-8.52672,76.13415,-5.0216436,96.44035,-2.5546467,76.71906,-2.3778899,78.2536,-0.5217922,57.90565,-6.0344405,70.502205,-2.8490086,43.760437,0.9122041,37.56602,-5.4730844,42.954376,-0.7845707,31.93929
496,497,24.0,21.0,"santa ana, el salvador",spanish137,spanish,female,1979,el salvador,False,North America,0.330864,0.10552274,2565.797739489329,2028217.1583627455,2276.43800480012,389931.4208422856,4912.623083344139,5164538.236754032,0.1463260043871023,0.0206067148058124,-1.1660608e-07,0.0017919007,[107.66601562],-316.0356,8040.8594,79.977646,1875.9806,-12.199729,1102.6741,25.099615,966.10596,-5.4298472,294.69467,-15.813505,268.35162,-18.145859,203.08748,-19.793486,180.86845,-15.895104,121.76363,-10.194661,95.43574,-19.563358,76.28016,2.450217,123.089554,-18.115334,107.20499,-3.9391046,63.096786,-11.457827,53.64279,-9.855051,50.25363,-7.3287945,37.871967,-5.1881857,37.85093,-12.640723,43.15012,-9.232814,48.469906
497,498,24.0,16.0,"san miguel, el salvador",spanish138,spanish,female,1980,el salvador,False,North America,0.31483036,0.10699958,2378.395989266397,1940857.3112124277,2342.4418406739355,373819.6738481972,4529.314349024429,5981430.946670453,0.1223974857233502,0.0137186278989869,5.614105e-07,0.003812911,[135.99917763],-270.6243,5196.5728,90.94216,1577.595,-3.666347,751.6124,11.7135315,557.28296,0.6378213,184.24982,-21.132967,359.88098,-21.599081,157.27803,-7.5856237,86.174614,-19.849867,103.0686,-5.1165214,95.958786,-14.083998,68.9622,-1.4266748,80.24459,-20.408705,80.43057,-6.073847,49.772816,-16.719872,50.197872,-7.3159223,45.552116,-11.472894,35.160664,-6.3620744,25.944902,-14.306968,41.205563,-10.559211,45.458504
498,499,24.0,12.0,"la union, el salvador",spanish141,spanish,male,2009,el salvador,False,North America,0.35673708,0.10228736,2531.4051569279623,2070113.1354937477,2234.997530945168,526198.8287470598,4862.470496601209,7535963.7759677535,0.1472363428766994,0.0114620212482899,-6.358105e-07,0.0007919657,[117.45383523],-353.91116,10668.314,80.91689,4768.3525,10.836706,642.3923,26.452553,694.8316,-4.84021,435.1924,-8.710845,257.80798,-8.947833,200.27887,-20.388302,249.7807,-15.585315,167.8869,-1.2088085,128.17851,-16.361586,152.81229,-0.45775193,102.085915,-5.8801503,50.04052,0.48715836,86.24165,-3.9476616,53.557938,-15.541768,66.53698,-17.026989,57.127945,-9.205275,36.584576,-14.094132,49.21324,-7.403122,33.23113
499,500,59.0,8.0,"san salvador, el salvador",spanish142,spanish,female,2016,el salvador,False,North America,0.4247982,0.1101103,2983.315257172861,2539900.86565934,2620.141130488036,274166.2294244716,5845.835735041921,6697066.779192756,0.1924010734247967,0.0287728387707956,-6.364865e-05,0.0015272851,[123.046875],-274.18588,5631.2573,72.59001,2747.6956,4.575926,393.52524,-0.47876096,480.2383,5.686644,243.2329,2.9255624,132.21712,-20.261377,222.12383,-0.3671991,129.02226,-15.124585,180.76912,-5.770263,148.23138,-12.031058,93.57307,-3.7526646,67.29626,-7.457155,96.1334,1.6957477,92.232216,-2.9918745,58.737423,2.3265312,45.723576,-2.2815022,47.33632,3.0588272,96.47529,-1.6566207,46.531708,4.749803,67.55489
500,501,29.0,21.0,"san salvador, el salvador",spanish159,spanish,male,2149,el salvador,False,North America,0.41373008,0.09477451,2786.206756257178,1618377.7971247693,2574.4216749732186,300118.4742838769,5734.491943359375,4901364.6979724765,0.1427373976934524,0.0132381075404398,-1.7464025e-07,0.00022503083,[129.19921875],-385.11322,10791.83,73.313614,2178.2249,11.967298,449.3509,25.036083,384.55737,0.7871901,308.3344,-0.51811546,211.43938,-19.335655,446.13846,0.26369914,128.68077,-6.6033397,92.232025,-3.319298,106.875175,-6.321489,93.21545,-3.3744402,64.39873,-16.084509,94.09639,-3.3287022,52.109943,-5.967659,44.999374,-3.3593278,43.08357,-7.7630887,50.37017,-3.2110672,53.85529,-10.6800165,37.96317,-0.5554904,65.48184
501,502,20.0,18.0,"san miguel, el salvador",spanish28,spanish,female,343,el salvador,False,North America,0.38130963,0.10414475,2821.9809502910466,2185257.512548702,2396.3307907876238,248928.12841112143,5268.569183349609,4862543.247134308,0.1629683176676432,0.0205017295467971,4.437683e-07,0.0012255716,[129.19921875],-286.89273,7688.2915,73.06333,2048.1116,-7.7468867,968.16406,18.972334,499.3019,1.8507543,259.64993,3.313228,351.277,-6.962218,158.86269,-7.64933,157.89415,-17.25714,129.53423,-4.742281,110.16919,-11.212025,83.19358,2.2663994,62.532276,-10.949304,138.80605,10.120742,59.57722,-4.041098,48.14873,-5.291469,62.278614,-1.6192654,47.082275,1.0980159,48.5703,-6.5513687,80.93206,3.728202,42.29496
502,503,21.0,17.0,"cabanas, el salvador",spanish4,spanish,female,345,el salvador,False,North America,0.3441933,0.11151972,2064.633134314123,1672564.3236290829,2313.555047377208,496449.4436727772,4179.626102519563,6360845.857139041,0.0974520309127091,0.0108599100333532,2.566594e-05,0.004220983,[123.046875],-306.756,6600.88,103.068054,1963.2617,9.719385,591.74176,21.72651,771.3173,14.448498,195.37987,-13.520925,401.6436,-9.736148,241.31902,-2.0835757,98.350296,-9.666269,188.84819,-2.6251168,102.538284,-0.7558222,72.03319,1.9177184,76.97349,-6.9384,95.88164,5.194345,53.65388,0.293326,73.10932,-5.335435,119.41753,4.0929203,67.14732,-2.0954819,50.644665,-1.5506438,50.389812,6.508003,42.892395
503,504,30.0,12.0,"san salvador, el salvador",spanish66,spanish,male,1077,el salvador,False,North America,0.4585452,0.094812416,2417.2099438073587,3113305.807841565,2130.8940826477965,340105.304366992,4385.519425395191,6766331.341118699,0.1288097353214665,0.0217825034307892,0.00023904575,0.00059723743,[107.66601562],-300.72107,14536.573,81.88603,5776.242,13.308957,1085.6371,39.093735,1083.5126,17.46831,457.77533,7.41588,397.06168,-15.085029,272.64282,-3.3848732,179.98077,0.20167166,131.71758,4.2266273,151.39897,-9.197662,160.1801,14.806639,93.07714,-7.269631,159.29652,4.3300705,150.86325,6.9164524,70.7133,0.5994402,103.1167,-2.2648833,81.66252,7.452002,77.54393,-8.509651,93.35206,4.8279247,59.736416
504,505,21.0,12.0,"san salvador, el salvador",spanish8,spanish,male,349,el salvador,False,North America,0.31383976,0.1068332,1640.5630570094447,771126.2643021457,2002.6533293733612,324938.2003496486,3290.4761420355903,3642084.178968597,0.0618617681809413,0.0023225791981726,-7.315967e-07,0.0040380093,[135.99917763],-302.55743,9160.7705,113.3178,1812.5691,6.859628,846.7733,33.586323,713.3951,16.165428,424.42892,-3.2286417,317.0822,-0.26310366,159.38066,-4.5392194,141.48662,-9.645481,153.75336,-8.015503,131.90414,-14.610005,133.87903,-3.648262,66.46722,-6.9494605,82.132126,-2.174743,86.51136,-2.971382,57.91675,-2.5109391,39.394203,-10.506839,80.236084,1.0600965,59.563133,-5.8070436,44.94375,-1.0222535,36.496304
505,506,20.0,11.0,"malabo, equatorial guinea",fang1,fang,female,166,equatorial guinea,False,africa,0.3411438,0.10591451,1813.6980549484583,1330800.3148094718,2323.9294958876408,424924.07935007504,3686.362092391305,6247300.259224183,0.0711729494787045,0.0051161340134997,-1.1028692e-05,0.006953724,[117.45383523],-253.1951,5043.165,114.15378,1230.2057,30.027822,598.46295,29.22075,432.34937,18.285091,241.07112,-8.080617,281.69128,-3.9769442,156.59715,10.256934,105.16113,-12.945929,171.8725,5.294815,109.90393,-5.6722517,95.352844,3.2980418,57.13846,4.4801726,64.924286,6.833006,68.30408,-9.926509,82.04526,4.58992,71.00286,-6.765453,41.93467,-1.6317779,40.782818,-1.0042243,37.137783,-0.23017024,35.08415
506,507,23.0,20.0,"asmara, eritrea",tigrigna2,tigrigna,female,378,eritrea,False,africa,0.39247498,0.106150255,2561.058824279821,2387448.537530817,2144.682581592612,284087.62535617925,4662.748052365162,5170514.8829778265,0.1535989382027406,0.0192817939060207,-5.736798e-07,0.0008744648,[112.34714674],-275.5572,7797.3354,95.20765,2559.0793,-14.300463,859.73236,25.587194,605.0694,-9.988618,218.1221,5.798201,217.14154,-1.1983916,160.85023,-2.1918368,120.62078,-2.1108975,69.03506,-10.598612,124.053055,-10.554995,62.6587,-5.2632594,71.3948,-6.6924562,77.96762,-0.72368824,42.099476,-8.734384,42.820805,4.881624,57.115437,-2.360801,34.477077,1.9508747,31.410713,-4.047726,33.525322,3.265921,37.45267
507,508,44.0,7.0,"asmara, eritrea",tigrigna3,tigrigna,male,379,eritrea,False,africa,0.39725876,0.10194954,1859.6224956348951,1216196.0842876546,1708.0611591434456,319934.9973090692,3556.217431032806,4142436.594263426,0.1150626661371888,0.0081305523105044,2.619015e-07,0.0013017718,[117.45383523],-334.7349,5767.9077,107.082054,2786.8774,1.2379943,502.53333,34.160046,638.1501,-8.773454,337.83923,-6.413753,329.53183,-16.46585,140.98961,-12.620409,124.85383,-16.193727,98.04036,-10.121618,116.98282,-9.145387,112.91981,-8.903993,65.87381,-1.4314333,41.122925,-6.646544,69.07149,-1.2925165,45.348873,-5.405614,31.228527,-4.9348764,35.221317,-2.1191466,43.96688,-3.6368766,26.844463,-5.733756,29.47546
508,509,52.0,14.0,"asmara, eritrea",tigrigna4,tigrigna,female,588,eritrea,False,africa,0.36897978,0.103544876,1655.8839903922744,1171414.63620519,1654.2010754420094,324505.27136674523,3288.701263509551,3498130.444042987,0.0848597031389633,0.0071237306492387,4.815897e-07,0.0023118015,[123.046875],-319.45245,5358.207,117.90208,2101.6848,3.4451675,436.55478,43.001637,643.01154,-0.15499417,362.84885,2.9438117,586.87494,-17.324825,316.64685,2.8565671,133.65498,-3.109088,116.39137,-6.5568604,142.3491,-4.451067,83.58779,2.658296,50.317368,2.057909,62.325054,-10.727672,90.31228,5.320859,58.381317,-5.509767,55.534637,-3.1283553,38.757195,0.87705237,33.7549,-6.8971643,45.931797,-6.834177,63.179184
509,510,45.0,10.0,"asmara, eritrea",tigrigna5,tigrigna,male,1107,eritrea,False,africa,0.41190723,0.098597415,1766.5516115941912,1159204.0058406298,1618.854623194944,309194.96778699337,3356.3780762586034,4048706.554077477,0.1188114904806838,0.0099663906755436,-2.5476106e-07,0.0005128228,[112.34714674],-353.35242,7465.2095,108.48397,2807.9375,-6.1749253,813.3091,26.28792,655.39813,10.876838,477.6879,5.546539,321.46826,-28.73603,309.46094,-16.07571,176.89873,-15.997723,179.66902,-5.8674693,128.04779,-8.689879,135.0181,-7.22514,89.09045,7.8447614,116.71212,-16.988207,174.65971,-6.554437,64.36805,1.1223111,67.19516,-7.1089363,98.84019,-4.451845,46.897312,2.6310084,34.67128,-3.2826731,35.799725
510,511,37.0,7.0,"asmara, eritrea",tigrigna7,tigrigna,female,1855,eritrea,False,africa,0.3747985,0.11082963,2299.8332752522915,3428273.2534291944,2169.9763273891303,495525.49723745097,4298.55087550588,7354150.277887154,0.1290840237477092,0.0294076347770442,2.5361614e-05,0.0026290556,[129.19921875],-308.8116,6510.5327,96.32748,2697.8816,26.469713,1308.2377,36.65903,923.39056,6.7593026,378.61676,0.034673113,302.6284,-2.161024,191.1431,-1.0257595,247.51384,-6.730803,156.34685,-1.425615,190.27402,-4.4605594,86.28301,2.4313848,72.86484,-1.9317167,86.27943,5.1309776,54.298363,-1.554324,45.73808,-1.1339641,84.755714,-2.3536317,47.9368,0.8178811,56.889103,-2.9091508,52.41884,4.540751,43.08552
511,512,35.0,7.0,"asmara, eritrea",tigrigna8,tigrigna,male,2054,eritrea,False,africa,0.3796845,0.09419939,2202.085352648496,1381327.8593360628,2183.450702256269,409363.8883838536,4471.000082185953,4356143.734896563,0.1074269780493674,0.0105204470482111,6.2778495e-06,0.0005517953,[143.5546875],-351.168,9622.7705,92.6001,3068.0825,3.6754155,740.09467,38.882202,537.6895,9.775134,364.96548,-2.9043307,353.3636,-28.846506,281.86298,-16.570616,152.99068,-5.6621017,106.95311,-10.336227,128.00032,-24.201242,113.083084,-7.3813577,70.64762,-9.124539,89.184715,-10.528119,65.69364,-19.004208,65.89737,-10.924646,59.608765,-6.522148,45.95486,-6.094884,35.86765,-8.460129,44.62907,-1.68852,42.595367
512,513,26.0,7.0,"tallinn, estonia",estonian1,estonian,male,591,estonia,False,europe,0.41624808,0.09173444,1956.249746395382,1323196.6294146075,2025.1286510532648,376033.2534869312,3761.5907024515086,5007034.865904711,0.102087823275862,0.0076301396559308,2.8427687e-07,0.0008350446,[123.046875],-270.40643,5674.054,124.32371,2447.2078,-3.572113,629.8285,19.834198,427.58017,-0.76502365,600.9288,2.9387379,287.46695,-13.72749,121.59274,6.4896283,115.52557,-6.3642893,127.34293,-1.9257566,100.98042,-12.691973,110.74634,1.6025312,78.87683,-12.098976,76.23375,1.495255,76.706894,-5.44874,52.527348,2.0023022,34.30057,-7.6638713,30.135551,-0.7890719,35.936874,-2.3318293,36.72843,0.026845682,29.116856
513,514,27.0,12.0,"viljandi, estonia",estonian2,estonian,male,1313,estonia,False,europe,0.41296867,0.09770775,2375.6563230309976,1387134.6230957194,2007.3348969968365,138581.90690344584,4323.884260406343,2536786.897582749,0.1396808605364222,0.012944443268639,2.2897822e-05,0.0019509738,[103.359375],-223.11163,8881.028,85.05317,3436.9924,-13.093887,526.30884,47.284107,809.0167,-5.714229,387.3273,10.667008,390.73895,-8.835784,218.31067,-4.218188,126.16861,-12.628036,251.29558,7.401858,147.6487,-9.21911,169.21231,3.033599,98.68559,-1.9890729,69.625275,0.4646524,99.220665,-4.4313254,66.14151,-2.3761494,66.14859,-3.1247532,43.797447,4.6030455,43.571617,-4.001446,41.139412,-7.608763,45.830185
514,515,22.0,9.0,"tallinn, estonia",estonian3,estonian,male,1776,estonia,False,europe,0.40749282,0.08995609,2787.983649483328,2307342.1350740176,2223.0416670191207,267793.44063784,4985.48949088935,6164257.63465369,0.1859446791603726,0.0189280865068371,-2.0100343e-07,0.00087088416,[123.046875],-254.97722,4487.831,73.72155,3998.507,-18.27501,602.54266,17.502388,647.8519,3.1496487,531.01074,-11.32558,265.36096,-40.11796,172.93889,-12.643709,99.68287,-23.02457,93.12026,-10.855427,64.76275,-23.441772,119.658455,-10.797245,79.28149,-10.902523,93.62515,1.8082746,63.987072,-15.676302,46.376102,6.0379686,60.469955,-20.149773,81.52214,-6.392242,55.967487,-9.453036,29.957653,-7.114461,32.44052
